id,label
30254,3
30255,4
30256,7
30257,24
30258,11
30259,23
30260,23
30261,0
30262,13
30263,16
30264,24
30265,5
30266,12
30267,8
30268,20
30269,19
30270,18
30271,7
30272,19
30273,2
30274,4
30275,18
30276,20
30277,1
30278,12
30279,11
30280,4
30281,3
30282,6
30283,7
30284,18
30285,2
30286,13
30287,12
30288,20
30289,19
30290,10
30291,20
30292,2
30293,24
30294,4
30295,24
30296,3
30297,12
30298,15
30299,20
30300,0
30301,4
30302,12
30303,17
30304,20
30305,15
30306,1
30307,1
30308,17
30309,22
30310,8
30311,2
30312,20
30313,12
30314,7
30315,3
30316,16
30317,15
30318,16
30319,4
30320,13
30321,4
30322,13
30323,4
30324,12
30325,10
30326,12
30327,0
30328,2
30329,1
30330,7
30331,13
30332,4
30333,20
30334,23
30335,2
30336,6
30337,1
30338,19
30339,6
30340,7
30341,2
30342,16
30343,5
30344,22
30345,1
30346,12
30347,16
30348,20
30349,0
30350,1
30351,23
30352,16
30353,4
30354,20
30355,0
30356,1
30357,0
30358,4
30359,8
30360,6
30361,13
30362,1
30363,20
30364,4
30365,2
30366,7
30367,1
30368,7
30369,20
30370,21
30371,15
30372,20
30373,20
30374,19
30375,0
30376,2
30377,21
30378,22
30379,11
30380,22
30381,4
30382,20
30383,0
30384,20
30385,4
30386,20
30387,1
30388,22
30389,10
30390,17
30391,10
30392,22
30393,18
30394,21
30395,1
30396,22
30397,17
30398,14
30399,4
30400,4
30401,0
30402,20
30403,24
30404,0
30405,13
30406,20
30407,4
30408,20
30409,14
30410,15
30411,20
30412,6
30413,1
30414,24
30415,19
30416,6
30417,7
30418,2
30419,11
30420,0
30421,1
30422,14
30423,0
30424,22
30425,1
30426,13
30427,10
30428,7
30429,22
30430,12
30431,20
30432,5
30433,16
30434,21
30435,20
30436,13
30437,1
30438,8
30439,2
30440,7
30441,5
30442,20
30443,24
30444,6
30445,20
30446,12
30447,2
30448,3
30449,17
30450,24
30451,2
30452,18
30453,0
30454,4
30455,10
30456,5
30457,1
30458,15
30459,8
30460,20
30461,20
30462,21
30463,1
30464,10
30465,11
30466,0
30467,10
30468,0
30469,13
30470,14
30471,24
30472,2
30473,12
30474,5
30475,20
30476,3
30477,7
30478,0
30479,23
30480,10
30481,15
30482,10
30483,3
30484,3
30485,10
30486,16
30487,10
30488,13
30489,20
30490,19
30491,4
30492,20
30493,17
30494,18
30495,0
30496,22
30497,5
30498,10
30499,2
30500,13
30501,17
30502,1
30503,4
30504,11
30505,11
30506,0
30507,3
30508,10
30509,17
30510,15
30511,23
30512,10
30513,13
30514,5
30515,2
30516,20
30517,16
30518,6
30519,24
30520,2
30521,5
30522,16
30523,13
30524,20
30525,10
30526,1
30527,2
30528,24
30529,11
30530,16
30531,22
30532,18
30533,16
30534,11
30535,18
30536,18
30537,22
30538,12
30539,14
30540,7
30541,10
30542,23
30543,10
30544,12
30545,1
30546,5
30547,5
30548,22
30549,23
30550,10
30551,4
30552,21
30553,5
30554,5
30555,23
30556,1
30557,17
30558,7
30559,13
30560,15
30561,7
30562,4
30563,4
30564,6
30565,5
30566,4
30567,22
30568,8
30569,20
30570,0
30571,14
30572,4
30573,0
30574,18
30575,20
30576,12
30577,4
30578,3
30579,1
30580,16
30581,18
30582,2
30583,24
30584,22
30585,12
30586,19
30587,7
30588,10
30589,22
30590,7
30591,4
30592,1
30593,6
30594,22
30595,22
30596,23
30597,11
30598,1
30599,22
30600,15
30601,15
30602,16
30603,1
30604,6
30605,16
30606,8
30607,8
30608,13
30609,24
30610,8
30611,3
30612,1
30613,7
30614,13
30615,7
30616,2
30617,20
30618,5
30619,18
30620,16
30621,13
30622,12
30623,23
30624,24
30625,7
30626,1
30627,5
30628,23
30629,16
30630,18
30631,22
30632,20
30633,23
30634,8
30635,22
30636,23
30637,5
30638,8
30639,20
30640,0
30641,18
30642,5
30643,4
30644,23
30645,7
30646,4
30647,15
30648,23
30649,13
30650,22
30651,22
30652,4
30653,3
30654,20
30655,3
30656,11
30657,13
30658,22
30659,19
30660,0
30661,17
30662,10
30663,23
30664,22
30665,11
30666,3
30667,18
30668,17
30669,1
30670,11
30671,22
30672,22
30673,19
30674,24
30675,4
30676,2
30677,7
30678,4
30679,6
30680,1
30681,15
30682,8
30683,19
30684,8
30685,12
30686,1
30687,0
30688,20
30689,8
30690,0
30691,16
30692,21
30693,6
30694,4
30695,3
30696,7
30697,16
30698,4
30699,22
30700,20
30701,20
30702,23
30703,18
30704,20
30705,19
30706,24
30707,18
30708,15
30709,13
30710,4
30711,15
30712,7
30713,18
30714,1
30715,11
30716,20
30717,0
30718,17
30719,2
30720,7
30721,4
30722,2
30723,22
30724,0
30725,16
30726,20
30727,24
30728,7
30729,2
30730,1
30731,2
30732,4
30733,14
30734,21
30735,4
30736,20
30737,4
30738,1
30739,3
30740,18
30741,23
30742,7
30743,10
30744,1
30745,2
30746,5
30747,12
30748,10
30749,16
30750,21
30751,20
30752,8
30753,21
30754,4
30755,23
30756,10
30757,1
30758,2
30759,19
30760,4
30761,7
30762,5
30763,0
30764,15
30765,11
30766,1
30767,16
30768,0
30769,1
30770,20
30771,14
30772,18
30773,14
30774,14
30775,15
30776,22
30777,2
30778,1
30779,14
30780,1
30781,0
30782,22
30783,17
30784,7
30785,14
30786,18
30787,19
30788,21
30789,19
30790,1
30791,0
30792,19
30793,1
30794,4
30795,20
30796,23
30797,20
30798,19
30799,12
30800,1
30801,20
30802,4
30803,5
30804,14
30805,18
30806,19
30807,7
30808,2
30809,20
30810,18
30811,14
30812,15
30813,12
30814,3
30815,1
30816,20
30817,5
30818,1
30819,1
30820,21
30821,19
30822,1
30823,4
30824,22
30825,7
30826,21
30827,19
30828,22
30829,11
30830,6
30831,22
30832,21
30833,19
30834,23
30835,5
30836,0
30837,1
30838,7
30839,12
30840,23
30841,13
30842,23
30843,18
30844,16
30845,22
30846,18
30847,22
30848,4
30849,1
30850,21
30851,5
30852,20
30853,18
30854,10
30855,20
30856,6
30857,22
30858,24
30859,24
30860,5
30861,13
30862,11
30863,21
30864,14
30865,5
30866,2
30867,23
30868,17
30869,23
30870,8
30871,8
30872,2
30873,21
30874,18
30875,2
30876,3
30877,2
30878,7
30879,4
30880,17
30881,23
30882,21
30883,15
30884,8
30885,21
30886,0
30887,18
30888,20
30889,11
30890,21
30891,2
30892,23
30893,11
30894,7
30895,5
30896,24
30897,1
30898,7
30899,17
30900,10
30901,20
30902,4
30903,1
30904,15
30905,8
30906,21
30907,20
30908,18
30909,5
30910,4
30911,22
30912,4
30913,13
30914,1
30915,18
30916,0
30917,23
30918,6
30919,24
30920,24
30921,5
30922,11
30923,10
30924,3
30925,7
30926,6
30927,22
30928,1
30929,22
30930,1
30931,3
30932,22
30933,4
30934,17
30935,1
30936,4
30937,13
30938,22
30939,20
30940,23
30941,22
30942,17
30943,5
30944,1
30945,3
30946,11
30947,20
30948,20
30949,17
30950,1
30951,7
30952,18
30953,16
30954,22
30955,14
30956,3
30957,16
30958,15
30959,6
30960,11
30961,6
30962,24
30963,14
30964,21
30965,1
30966,20
30967,1
30968,17
30969,17
30970,16
30971,5
30972,15
30973,3
30974,1
30975,5
30976,20
30977,20
30978,5
30979,24
30980,17
30981,5
30982,14
30983,4
30984,10
30985,8
30986,6
30987,4
30988,15
30989,4
30990,1
30991,20
30992,13
30993,22
30994,18
30995,4
30996,24
30997,24
30998,21
30999,15
31000,1
31001,17
31002,19
31003,11
31004,14
31005,4
31006,13
31007,22
31008,10
31009,8
31010,14
31011,10
31012,2
31013,10
31014,1
31015,2
31016,11
31017,20
31018,21
31019,7
31020,1
31021,4
31022,5
31023,5
31024,6
31025,18
31026,14
31027,20
31028,12
31029,7
31030,4
31031,6
31032,10
31033,20
31034,1
31035,1
31036,19
31037,16
31038,16
31039,24
31040,7
31041,14
31042,16
31043,2
31044,19
31045,17
31046,24
31047,19
31048,6
31049,3
31050,13
31051,22
31052,16
31053,20
31054,10
31055,7
31056,11
31057,1
31058,16
31059,11
31060,16
31061,22
31062,18
31063,4
31064,8
31065,7
31066,1
31067,7
31068,4
31069,23
31070,17
31071,16
31072,24
31073,14
31074,15
31075,20
31076,0
31077,16
31078,20
31079,6
31080,24
31081,17
31082,4
31083,8
31084,7
31085,13
31086,4
31087,10
31088,3
31089,10
31090,20
31091,20
31092,17
31093,18
31094,1
31095,14
31096,13
31097,15
31098,22
31099,17
31100,8
31101,6
31102,6
31103,11
31104,4
31105,8
31106,20
31107,20
31108,1
31109,4
31110,2
31111,0
31112,22
31113,4
31114,13
31115,22
31116,7
31117,6
31118,15
31119,13
31120,20
31121,1
31122,0
31123,2
31124,8
31125,14
31126,7
31127,24
31128,4
31129,17
31130,20
31131,0
31132,16
31133,18
31134,0
31135,6
31136,6
31137,5
31138,7
31139,10
31140,8
31141,12
31142,24
31143,15
31144,4
31145,23
31146,6
31147,13
31148,5
31149,0
31150,18
31151,14
31152,2
31153,11
31154,4
31155,7
31156,15
31157,4
31158,0
31159,16
31160,3
31161,8
31162,15
31163,4
31164,2
31165,3
31166,21
31167,19
31168,20
31169,18
31170,2
31171,13
31172,15
31173,2
31174,23
31175,18
31176,6
31177,5
31178,18
31179,5
31180,4
31181,21
31182,20
31183,21
31184,23
31185,22
31186,18
31187,1
31188,6
31189,5
31190,2
31191,22
31192,20
31193,12
31194,1
31195,22
31196,24
31197,11
31198,4
31199,3
31200,17
31201,21
31202,14
31203,4
31204,12
31205,4
31206,8
31207,24
31208,20
31209,0
31210,18
31211,8
31212,16
31213,6
31214,18
31215,1
31216,0
31217,19
31218,8
31219,18
31220,4
31221,20
31222,0
31223,4
31224,0
31225,11
31226,18
31227,11
31228,0
31229,20
31230,20
31231,6
31232,16
31233,7
31234,7
31235,7
31236,13
31237,17
31238,20
31239,22
31240,12
31241,1
31242,16
31243,4
31244,21
31245,8
31246,24
31247,18
31248,10
31249,8
31250,15
31251,1
31252,5
31253,17
31254,13
31255,24
31256,8
31257,8
31258,5
31259,17
31260,23
31261,14
31262,3
31263,10
31264,20
31265,1
31266,7
31267,6
31268,6
31269,18
31270,10
31271,22
31272,0
31273,8
31274,24
31275,24
31276,5
31277,22
31278,12
31279,8
31280,8
31281,18
31282,4
31283,24
31284,24
31285,8
31286,6
31287,23
31288,4
31289,4
31290,1
31291,22
31292,8
31293,16
31294,12
31295,10
31296,24
31297,8
31298,20
31299,4
31300,16
31301,12
31302,7
31303,6
31304,1
31305,4
31306,18
31307,12
31308,0
31309,1
31310,4
31311,15
31312,4
31313,21
31314,0
31315,0
31316,0
31317,16
31318,16
31319,1
31320,12
31321,8
31322,4
31323,23
31324,13
31325,5
31326,6
31327,1
31328,15
31329,23
31330,18
31331,21
31332,15
31333,24
31334,3
31335,7
31336,4
31337,15
31338,24
31339,21
31340,15
31341,22
31342,4
31343,19
31344,1
31345,12
31346,24
31347,14
31348,19
31349,7
31350,13
31351,3
31352,1
31353,23
31354,1
31355,1
31356,24
31357,8
31358,16
31359,0
31360,8
31361,15
31362,4
31363,6
31364,12
31365,3
31366,0
31367,0
31368,4
31369,1
31370,0
31371,18
31372,1
31373,6
31374,20
31375,4
31376,2
31377,4
31378,21
31379,24
31380,10
31381,14
31382,1
31383,23
31384,6
31385,6
31386,0
31387,21
31388,5
31389,10
31390,8
31391,12
31392,6
31393,2
31394,1
31395,16
31396,4
31397,2
31398,0
31399,14
31400,15
31401,12
31402,6
31403,4
31404,15
31405,10
31406,21
31407,10
31408,1
31409,8
31410,2
31411,14
31412,0
31413,8
31414,23
31415,11
31416,24
31417,15
31418,4
31419,7
31420,2
31421,0
31422,10
31423,6
31424,20
31425,15
31426,23
31427,10
31428,18
31429,22
31430,12
31431,13
31432,23
31433,13
31434,5
31435,16
31436,20
31437,5
31438,21
31439,7
31440,19
31441,20
31442,16
31443,1
31444,8
31445,4
31446,6
31447,14
31448,7
31449,16
31450,10
31451,19
31452,4
31453,13
31454,22
31455,10
31456,22
31457,17
31458,6
31459,22
31460,0
31461,15
31462,24
31463,4
31464,16
31465,16
31466,15
31467,23
31468,4
31469,18
31470,15
31471,22
31472,5
31473,1
31474,1
31475,6
31476,20
31477,18
31478,21
31479,4
31480,1
31481,10
31482,17
31483,17
31484,6
31485,4
31486,10
31487,21
31488,5
31489,18
31490,7
31491,19
31492,5
31493,17
31494,21
31495,0
31496,7
31497,21
31498,18
31499,24
31500,1
31501,16
31502,6
31503,12
31504,20
31505,14
31506,0
31507,7
31508,2
31509,15
31510,8
31511,6
31512,11
31513,5
31514,15
31515,4
31516,0
31517,10
31518,2
31519,13
31520,6
31521,4
31522,1
31523,13
31524,24
31525,24
31526,13
31527,2
31528,7
31529,20
31530,4
31531,2
31532,1
31533,11
31534,6
31535,3
31536,4
31537,0
31538,1
31539,20
31540,18
31541,4
31542,7
31543,20
31544,20
31545,19
31546,18
31547,3
31548,3
31549,8
31550,23
31551,8
31552,13
31553,16
31554,20
31555,7
31556,17
31557,6
31558,23
31559,24
31560,0
31561,17
31562,20
31563,20
31564,12
31565,23
31566,1
31567,5
31568,23
31569,19
31570,4
31571,17
31572,8
31573,20
31574,17
31575,23
31576,6
31577,1
31578,10
31579,17
31580,13
31581,16
31582,0
31583,3
31584,7
31585,23
31586,22
31587,24
31588,2
31589,21
31590,4
31591,0
31592,18
31593,21
31594,1
31595,20
31596,0
31597,5
31598,2
31599,13
31600,23
31601,4
31602,10
31603,6
31604,8
31605,24
31606,22
31607,5
31608,22
31609,0
31610,17
31611,21
31612,4
31613,17
31614,17
31615,17
31616,19
31617,22
31618,7
31619,1
31620,8
31621,16
31622,21
31623,16
31624,1
31625,14
31626,8
31627,7
31628,17
31629,23
31630,17
31631,13
31632,1
31633,1
31634,3
31635,20
31636,8
31637,22
31638,4
31639,7
31640,20
31641,1
31642,6
31643,6
31644,5
31645,4
31646,7
31647,4
31648,7
31649,18
31650,15
31651,4
31652,7
31653,15
31654,2
31655,2
31656,13
31657,3
31658,8
31659,4
31660,14
31661,16
31662,0
31663,7
31664,23
31665,10
31666,1
31667,11
31668,11
31669,4
31670,13
31671,2
31672,4
31673,1
31674,4
31675,7
31676,7
31677,4
31678,21
31679,21
31680,23
31681,19
31682,13
31683,13
31684,5
31685,2
31686,3
31687,22
31688,13
31689,5
31690,20
31691,10
31692,17
31693,12
31694,18
31695,20
31696,21
31697,2
31698,1
31699,15
31700,16
31701,17
31702,8
31703,0
31704,18
31705,1
31706,0
31707,6
31708,4
31709,1
31710,1
31711,10
31712,22
31713,19
31714,20
31715,0
31716,6
31717,23
31718,8
31719,6
31720,22
31721,10
31722,0
31723,23
31724,2
31725,3
31726,16
31727,1
31728,17
31729,0
31730,8
31731,10
31732,0
31733,6
31734,4
31735,16
31736,2
31737,8
31738,17
31739,23
31740,0
31741,24
31742,17
31743,4
31744,4
31745,8
31746,19
31747,4
31748,20
31749,16
31750,22
31751,14
31752,21
31753,2
31754,10
31755,8
31756,7
31757,16
31758,23
31759,20
31760,6
31761,10
31762,4
31763,20
31764,23
31765,18
31766,3
31767,2
31768,18
31769,12
31770,5
31771,20
31772,15
31773,1
31774,4
31775,14
31776,2
31777,1
31778,18
31779,14
31780,22
31781,18
31782,10
31783,4
31784,13
31785,15
31786,16
31787,14
31788,12
31789,4
31790,18
31791,7
31792,15
31793,8
31794,5
31795,20
31796,0
31797,16
31798,8
31799,23
31800,4
31801,21
31802,2
31803,6
31804,20
31805,0
31806,5
31807,17
31808,8
31809,18
31810,8
31811,2
31812,21
31813,12
31814,12
31815,8
31816,20
31817,19
31818,18
31819,24
31820,6
31821,3
31822,8
31823,5
31824,2
31825,7
31826,22
31827,20
31828,12
31829,16
31830,23
31831,22
31832,6
31833,0
31834,2
31835,0
31836,19
31837,0
31838,20
31839,13
31840,21
31841,2
31842,1
31843,15
31844,7
31845,12
31846,19
31847,18
31848,16
31849,18
31850,4
31851,6
31852,15
31853,3
31854,7
31855,1
31856,6
31857,1
31858,0
31859,21
31860,18
31861,23
31862,17
31863,17
31864,16
31865,4
31866,0
31867,0
31868,22
31869,8
31870,19
31871,17
31872,16
31873,1
31874,20
31875,20
31876,5
31877,17
31878,24
31879,11
31880,8
31881,16
31882,7
31883,2
31884,7
31885,8
31886,12
31887,15
31888,14
31889,4
31890,19
31891,4
31892,4
31893,16
31894,17
31895,5
31896,24
31897,17
31898,20
31899,1
31900,14
31901,2
31902,15
31903,7
31904,23
31905,1
31906,18
31907,4
31908,3
31909,6
31910,22
31911,20
31912,15
31913,11
31914,1
31915,22
31916,11
31917,17
31918,18
31919,5
31920,11
31921,4
31922,1
31923,8
31924,8
31925,8
31926,17
31927,2
31928,19
31929,24
31930,22
31931,20
31932,1
31933,24
31934,7
31935,20
31936,10
31937,6
31938,1
31939,18
31940,6
31941,15
31942,18
31943,7
31944,13
31945,1
31946,18
31947,11
31948,16
31949,8
31950,22
31951,16
31952,12
31953,6
31954,7
31955,15
31956,7
31957,12
31958,16
31959,6
31960,18
31961,17
31962,11
31963,18
31964,4
31965,11
31966,4
31967,1
31968,12
31969,14
31970,6
31971,22
31972,2
31973,0
31974,24
31975,15
31976,18
31977,18
31978,12
31979,0
31980,5
31981,20
31982,4
31983,22
31984,3
31985,13
31986,18
31987,17
31988,15
31989,1
31990,13
31991,7
31992,23
31993,0
31994,17
31995,4
31996,0
31997,21
31998,18
31999,11
32000,17
32001,7
32002,1
32003,5
32004,17
32005,2
32006,24
32007,22
32008,23
32009,15
32010,7
32011,13
32012,4
32013,7
32014,13
32015,18
32016,20
32017,18
32018,6
32019,7
32020,17
32021,6
32022,17
32023,10
32024,15
32025,16
32026,12
32027,1
32028,4
32029,3
32030,1
32031,6
32032,24
32033,24
32034,13
32035,10
32036,6
32037,15
32038,1
32039,6
32040,24
32041,19
32042,6
32043,16
32044,8
32045,19
32046,4
32047,0
32048,2
32049,8
32050,17
32051,2
32052,18
32053,8
32054,6
32055,22
32056,6
32057,6
32058,10
32059,0
32060,20
32061,20
32062,18
32063,0
32064,0
32065,18
32066,7
32067,8
32068,18
32069,19
32070,4
32071,20
32072,17
32073,10
32074,18
32075,23
32076,16
32077,4
32078,16
32079,14
32080,6
32081,7
32082,20
32083,6
32084,7
32085,17
32086,17
32087,20
32088,8
32089,18
32090,21
32091,16
32092,8
32093,22
32094,17
32095,19
32096,0
32097,24
32098,4
32099,7
32100,19
32101,4
32102,0
32103,14
32104,1
32105,0
32106,22
32107,14
32108,20
32109,3
32110,6
32111,2
32112,5
32113,10
32114,15
32115,1
32116,2
32117,18
32118,5
32119,12
32120,6
32121,1
32122,5
32123,6
32124,18
32125,2
32126,5
32127,1
32128,23
32129,20
32130,13
32131,20
32132,2
32133,3
32134,13
32135,20
32136,15
32137,12
32138,5
32139,20
32140,10
32141,22
32142,16
32143,6
32144,16
32145,16
32146,8
32147,13
32148,14
32149,6
32150,0
32151,18
32152,20
32153,12
32154,16
32155,4
32156,18
32157,8
32158,19
32159,16
32160,5
32161,8
32162,23
32163,1
32164,15
32165,22
32166,0
32167,6
32168,14
32169,14
32170,14
32171,1
32172,2
32173,6
32174,21
32175,5
32176,4
32177,0
32178,14
32179,23
32180,4
32181,23
32182,4
32183,8
32184,6
32185,16
32186,16
32187,3
32188,23
32189,21
32190,16
32191,18
32192,18
32193,24
32194,22
32195,5
32196,20
32197,11
32198,8
32199,5
32200,2
32201,19
32202,20
32203,8
32204,1
32205,0
32206,7
32207,4
32208,18
32209,23
32210,0
32211,17
32212,15
32213,16
32214,5
32215,1
32216,5
32217,0
32218,1
32219,15
32220,19
32221,1
32222,2
32223,15
32224,22
32225,12
32226,14
32227,3
32228,16
32229,13
32230,15
32231,20
32232,13
32233,22
32234,21
32235,10
32236,0
32237,17
32238,15
32239,18
32240,4
32241,2
32242,21
32243,6
32244,21
32245,6
32246,18
32247,7
32248,6
32249,17
32250,1
32251,20
32252,5
32253,12
32254,4
32255,4
32256,12
32257,23
32258,22
32259,15
32260,4
32261,7
32262,0
32263,8
32264,20
32265,5
32266,12
32267,5
32268,2
32269,15
32270,4
32271,13
32272,5
32273,1
32274,2
32275,10
32276,23
32277,12
32278,16
32279,6
32280,22
32281,17
32282,3
32283,7
32284,17
32285,22
32286,11
32287,14
32288,20
32289,16
32290,11
32291,10
32292,12
32293,4
32294,1
32295,4
32296,15
32297,15
32298,7
32299,4
32300,3
32301,23
32302,18
32303,16
32304,3
32305,18
32306,4
32307,21
32308,1
32309,1
32310,18
32311,17
32312,1
32313,24
32314,23
32315,2
32316,7
32317,1
32318,10
32319,22
32320,18
32321,18
32322,0
32323,17
32324,17
32325,6
32326,2
32327,4
32328,4
32329,19
32330,1
32331,19
32332,23
32333,20
32334,18
32335,20
32336,10
32337,20
32338,11
32339,15
32340,7
32341,22
32342,20
32343,11
32344,0
32345,2
32346,6
32347,5
32348,4
32349,19
32350,6
32351,19
32352,18
32353,17
32354,17
32355,18
32356,20
32357,18
32358,4
32359,4
32360,20
32361,12
32362,1
32363,0
32364,22
32365,15
32366,18
32367,18
32368,23
32369,16
32370,16
32371,15
32372,16
32373,3
32374,18
32375,18
32376,15
32377,21
32378,1
32379,6
32380,22
32381,3
32382,8
32383,20
32384,0
32385,1
32386,14
32387,6
32388,18
32389,5
32390,21
32391,13
32392,11
32393,8
32394,3
32395,11
32396,4
32397,14
32398,4
32399,24
32400,20
32401,20
32402,4
32403,23
32404,21
32405,5
32406,16
32407,21
32408,1
32409,24
32410,7
32411,5
32412,20
32413,15
32414,12
32415,4
32416,21
32417,17
32418,5
32419,21
32420,5
32421,2
32422,7
32423,10
32424,3
32425,22
32426,3
32427,6
32428,6
32429,4
32430,24
32431,5
32432,4
32433,1
32434,24
32435,13
32436,22
32437,22
32438,8
32439,21
32440,15
32441,19
32442,10
32443,5
32444,16
32445,1
32446,19
32447,24
32448,12
32449,5
32450,16
32451,6
32452,2
32453,20
32454,5
32455,13
32456,13
32457,19
32458,2
32459,18
32460,2
32461,0
32462,18
32463,3
32464,23
32465,7
32466,1
32467,2
32468,0
32469,16
32470,12
32471,17
32472,16
32473,6
32474,0
32475,18
32476,7
32477,16
32478,11
32479,24
32480,10
32481,7
32482,7
32483,2
32484,19
32485,4
32486,15
32487,20
32488,18
32489,22
32490,1
32491,22
32492,23
32493,12
32494,6
32495,19
32496,1
32497,1
32498,5
32499,11
32500,14
32501,0
32502,12
32503,10
32504,5
32505,24
32506,14
32507,8
32508,4
32509,17
32510,8
32511,5
32512,2
32513,0
32514,6
32515,7
32516,18
32517,3
32518,0
32519,21
32520,2
32521,19
32522,6
32523,16
32524,20
32525,1
32526,19
32527,16
32528,10
32529,18
32530,0
32531,4
32532,22
32533,20
32534,15
32535,17
32536,12
32537,0
32538,0
32539,2
32540,11
32541,16
32542,18
32543,13
32544,16
32545,16
32546,7
32547,14
32548,18
32549,6
32550,6
32551,14
32552,2
32553,16
32554,5
32555,3
32556,8
32557,8
32558,15
32559,0
32560,3
32561,17
32562,8
32563,1
32564,18
32565,10
32566,14
32567,22
32568,4
32569,20
32570,1
32571,22
32572,3
32573,8
32574,8
32575,6
32576,17
32577,1
32578,15
32579,17
32580,4
32581,23
32582,20
32583,2
32584,13
32585,7
32586,16
32587,2
32588,4
32589,7
32590,8
32591,11
32592,13
32593,16
32594,3
32595,20
32596,12
32597,1
32598,2
32599,4
32600,1
32601,1
32602,1
32603,18
32604,15
32605,14
32606,13
32607,2
32608,7
32609,23
32610,6
32611,18
32612,3
32613,15
32614,18
32615,7
32616,1
32617,10
32618,18
32619,1
32620,1
32621,22
32622,4
32623,6
32624,19
32625,4
32626,20
32627,2
32628,20
32629,20
32630,18
32631,20
32632,19
32633,13
32634,1
32635,15
32636,1
32637,18
32638,18
32639,5
32640,16
32641,22
32642,17
32643,24
32644,6
32645,8
32646,18
32647,10
32648,22
32649,15
32650,14
32651,21
32652,5
32653,8
32654,4
32655,0
32656,13
32657,7
32658,7
32659,22
32660,23
32661,1
32662,18
32663,15
32664,20
32665,6
32666,5
32667,3
32668,22
32669,20
32670,19
32671,11
32672,3
32673,16
32674,11
32675,0
32676,8
32677,4
32678,19
32679,11
32680,20
32681,24
32682,7
32683,5
32684,7
32685,14
32686,15
32687,4
32688,4
32689,19
32690,20
32691,2
32692,21
32693,19
32694,16
32695,0
32696,13
32697,23
32698,20
32699,4
32700,7
32701,24
32702,15
32703,16
32704,4
32705,18
32706,0
32707,4
32708,16
32709,8
32710,0
32711,20
32712,2
32713,2
32714,19
32715,23
32716,22
32717,6
32718,12
32719,3
32720,16
32721,17
32722,1
32723,1
32724,1
32725,4
32726,20
32727,5
32728,21
32729,4
32730,4
32731,0
32732,21
32733,11
32734,22
32735,5
32736,0
32737,8
32738,2
32739,23
32740,0
32741,18
32742,0
32743,20
32744,0
32745,6
32746,2
32747,23
32748,20
32749,1
32750,17
32751,17
32752,2
32753,3
32754,1
32755,5
32756,6
32757,1
32758,4
32759,4
32760,22
32761,22
32762,4
32763,3
32764,7
32765,11
32766,2
32767,7
32768,1
32769,23
32770,5
32771,22
32772,4
32773,20
32774,8
32775,13
32776,8
32777,23
32778,19
32779,7
32780,14
32781,18
32782,21
32783,4
32784,2
32785,1
32786,13
32787,22
32788,4
32789,1
32790,16
32791,8
32792,7
32793,7
32794,23
32795,7
32796,18
32797,1
32798,15
32799,13
32800,4
32801,4
32802,8
32803,20
32804,11
32805,5
32806,14
32807,7
32808,18
32809,22
32810,2
32811,13
32812,20
32813,15
32814,7
32815,16
32816,0
32817,4
32818,15
32819,15
32820,2
32821,12
32822,22
32823,10
32824,23
32825,2
32826,18
32827,23
32828,10
32829,7
32830,4
32831,20
32832,1
32833,0
32834,4
32835,7
32836,6
32837,19
32838,23
32839,10
32840,11
32841,10
32842,18
32843,6
32844,11
32845,24
32846,24
32847,6
32848,13
32849,19
32850,15
32851,4
32852,1
32853,8
32854,18
32855,4
32856,1
32857,23
32858,4
32859,0
32860,14
32861,19
32862,1
32863,15
32864,1
32865,1
32866,13
32867,14
32868,17
32869,15
32870,3
32871,12
32872,23
32873,16
32874,22
32875,7
32876,16
32877,18
32878,17
32879,4
32880,5
32881,7
32882,12
32883,10
32884,7
32885,5
32886,12
32887,15
32888,15
32889,0
32890,19
32891,5
32892,1
32893,22
32894,22
32895,7
32896,18
32897,1
32898,15
32899,23
32900,11
32901,20
32902,20
32903,22
32904,7
32905,4
32906,22
32907,19
32908,12
32909,10
32910,22
32911,6
32912,11
32913,22
32914,1
32915,11
32916,1
32917,20
32918,4
32919,10
32920,20
32921,22
32922,16
32923,12
32924,6
32925,21
32926,14
32927,10
32928,19
32929,4
32930,23
32931,20
32932,12
32933,13
32934,16
32935,18
32936,6
32937,20
32938,19
32939,10
32940,24
32941,1
32942,22
32943,18
32944,22
32945,14
32946,7
32947,12
32948,1
32949,2
32950,1
32951,6
32952,17
32953,5
32954,10
32955,7
32956,7
32957,14
32958,6
32959,14
32960,4
32961,22
32962,23
32963,23
32964,23
32965,13
32966,7
32967,16
32968,12
32969,16
32970,20
32971,8
32972,7
32973,5
32974,7
32975,4
32976,3
32977,3
32978,23
32979,8
32980,23
32981,20
32982,7
32983,22
32984,15
32985,17
32986,18
32987,22
32988,19
32989,15
32990,18
32991,12
32992,14
32993,10
32994,19
32995,7
32996,24
32997,0
32998,22
32999,7
33000,5
33001,24
33002,14
33003,4
33004,18
33005,21
33006,2
33007,14
33008,20
33009,13
33010,8
33011,20
33012,24
33013,3
33014,5
33015,24
33016,4
33017,18
33018,19
33019,1
33020,12
33021,16
33022,22
33023,23
33024,7
33025,17
33026,4
33027,20
33028,1
33029,7
33030,11
33031,4
33032,4
33033,3
33034,3
33035,20
33036,7
33037,24
33038,15
33039,17
33040,8
33041,2
33042,17
33043,0
33044,18
33045,16
33046,14
33047,7
33048,21
33049,19
33050,6
33051,18
33052,0
